,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,text,processPost_text,tokens,stop_words_free,disambiguated,dediacritized
1967,2018-Ar-01353,ضميرك لما #يأنبك متكرهش نفسك لأن ده أكبر دليل على #خوفك من ربنا وإن جواك إنسان كويس 🙂,False,False,False,True,False,False,True,True,False,False,True,ضميرك لما #يأنبك متكرهش نفسك لأن ده أكبر دليل على #خوفك من ربنا وإن جواك إنسان كويس وجه بابتسامة بسيطة ,ضميرك لما يانبك متكرهش نفسك لان ده اكبر دليل علي خوفك من ربنا وان جواك انسان كويس وجه بابتسامه بسيطه,"['ضميرك', 'لما', 'يانبك', 'متكرهش', 'نفسك', 'لان', 'ده', 'اكبر', 'دليل', 'علي', 'خوفك', 'من', 'ربنا', 'وان', 'جواك', 'انسان', 'كويس', 'وجه', 'بابتسامه', 'بسيطه']","['ضميرك', 'يانبك', 'متكرهش', 'نفسك', 'لان', 'ده', 'اكبر', 'دليل', 'علي', 'خوفك', 'ربنا', 'وان', 'جواك', 'انسان', 'كويس', 'وجه', 'بابتسامه', 'بسيطه']","['ضَمِير', 'يانبك', 'متكرهش', 'نَفَس', 'أَنْ', 'ده', 'أَكْبَر', 'دَلِيل', 'عَلِيّ', 'خَوْف', 'راب', 'وَإِن', 'جَوَى', 'أَنْسَأ', 'كُوَيِّس', 'وَجَّه', 'ٱِبْتِسام', 'بَسِيط']","['ضمير', 'يانبك', 'متكرهش', 'نفس', 'أن', 'ده', 'أكبر', 'دليل', 'علي', 'خوف', 'راب', 'وإن', 'جوى', 'أنسأ', 'كويس', 'وجه', 'ٱبتسام', 'بسيط']"
1968,2018-Ar-01863,#حقد بخزي من وين كمية الحقد المرعبة على بعض - يشعر بالغضب,True,False,False,False,False,False,False,False,False,False,False,#حقد بخزي من وين كمية الحقد المرعبة على بعض - يشعر بالغضب,حقد بخزي من وين كميه الحقد المرعبه علي بعض يشعر بالغضب,"['حقد', 'بخزي', 'من', 'وين', 'كميه', 'الحقد', 'المرعبه', 'علي', 'بعض', 'يشعر', 'بالغضب']","['حقد', 'بخزي', 'وين', 'كميه', 'الحقد', 'المرعبه', 'علي', 'يشعر', 'بالغضب']","['حِقْد', 'خَزّ', 'يِن', 'كَمِّيّ', 'حِقْد', 'مُرْعِب', 'عَلِيّ', 'أَشْعَر', 'غَضَب']","['حقد', 'خز', 'ين', 'كمي', 'حقد', 'مرعب', 'علي', 'أشعر', 'غضب']"
1969,2018-Ar-03175,؛ ؛ أقسى شعور يراودك وأنت مخذول إننك على كثر الوجع كنت طيب,False,False,False,False,False,False,False,False,True,False,False,؛ ؛ أقسى شعور يراودك وأنت مخذول إننك على كثر الوجع كنت طيب, اقسي شعور يراودك وانت مخذول اننك علي كثر الوجع كنت طيب,"['اقسي', 'شعور', 'يراودك', 'وانت', 'مخذول', 'اننك', 'علي', 'كثر', 'الوجع', 'كنت', 'طيب']","['اقسي', 'شعور', 'يراودك', 'وانت', 'مخذول', 'اننك', 'علي', 'كثر', 'الوجع', 'كنت', 'طيب']","['أَقْسَى', 'شُعُور', 'راوَد', 'أَنَى', 'مَخْذُول', 'اننك', 'عَلِيّ', 'كُثْر', 'وَجَع', 'كان', 'طَيِّب']","['أقسى', 'شعور', 'راود', 'أنى', 'مخذول', 'اننك', 'علي', 'كثر', 'وجع', 'كان', 'طيب']"
1970,2018-Ar-02576,الحماس كله مدريدي... بس القلب شوي شوي يقول بوفون بيستاهل 💙\n#هلا_مدريد,False,False,False,False,True,True,True,False,False,False,True,الحماس كله مدريدي... بس القلب شوي شوي يقول بوفون بيستاهل قلب أزرق \n#هلا_مدريد,الحماس كله مدريدي بس القلب شوي شوي يقول بوفون بيستاهل قلب ازرق هلا مدريد,"['الحماس', 'كله', 'مدريدي', 'بس', 'القلب', 'شوي', 'شوي', 'يقول', 'بوفون', 'بيستاهل', 'قلب', 'ازرق', 'هلا', 'مدريد']","['الحماس', 'كله', 'مدريدي', 'القلب', 'شوي', 'شوي', 'يقول', 'بوفون', 'بيستاهل', 'قلب', 'ازرق', 'مدريد']","['حَماس', 'كِلَّة', 'مدريدي', 'قَلْب', 'شَوَى', 'شَوَى', 'قال', 'بُوفُون', 'بيستاهل', 'قَلَّب', 'أَزْرَق', 'مَدْرِيد']","['حماس', 'كلة', 'مدريدي', 'قلب', 'شوى', 'شوى', 'قال', 'بوفون', 'بيستاهل', 'قلب', 'أزرق', 'مدريد']"
1971,2018-Ar-00124,راحة القلب بحس شخص 💙 🥀,False,False,False,False,True,True,False,False,False,False,False,راحة القلب بحس شخص قلب أزرق وردة ذابلة ,راحه القلب بحس شخص قلب ازرق ورده ذابله,"['راحه', 'القلب', 'بحس', 'شخص', 'قلب', 'ازرق', 'ورده', 'ذابله']","['راحه', 'القلب', 'بحس', 'شخص', 'قلب', 'ازرق', 'ورده', 'ذابله']","['راحَة', 'قَلْب', 'حَسّ', 'شَخْص', 'قَلَّب', 'أَزْرَق', 'وِرْد', 'ذابِل']","['راحة', 'قلب', 'حس', 'شخص', 'قلب', 'أزرق', 'ورد', 'ذابل']"
1972,2018-Ar-00135,عاوزة فرحة تخلينا نتطنط كدا 💔 😭 انا بقيت بائسة خالص 💔,False,True,False,False,False,False,True,True,True,False,False,عاوزة فرحة تخلينا نتطنط كدا قلب مكسور وجه يبكي بكاءً مرتفعًا انا بقيت بائسة خالص قلب مكسور ,عاوزه فرحه تخلينا نتطنط كدا قلب مكسور وجه يبكي بكاءً مرتفعًا انا بقيت بائسه خالص قلب مكسور,"['عاوزه', 'فرحه', 'تخلينا', 'نتطنط', 'كدا', 'قلب', 'مكسور', 'وجه', 'يبكي', 'بكاءً', 'مرتفعًا', 'انا', 'بقيت', 'بائسه', 'خالص', 'قلب', 'مكسور']","['عاوزه', 'فرحه', 'تخلينا', 'نتطنط', 'كدا', 'قلب', 'مكسور', 'وجه', 'يبكي', 'بكاءً', 'مرتفعًا', 'انا', 'بقيت', 'بائسه', 'خالص', 'قلب', 'مكسور']","['عاوِز', 'فَرِح', 'تَخَلِّي', 'نتطنط', 'كَدّ', 'قَلَّب', 'مَكْسُور', 'وَجَّه', 'بَكَّى', 'بُكاء', 'مُرْتَفِع', 'آن', 'بَقِي', 'بائِس', 'خالِص', 'قَلَّب', 'مَكْسُور']","['عاوز', 'فرح', 'تخلي', 'نتطنط', 'كد', 'قلب', 'مكسور', 'وجه', 'بكى', 'بكاء', 'مرتفع', 'آن', 'بقي', 'بائس', 'خالص', 'قلب', 'مكسور']"
1973,2018-Ar-01483,@O_8ee \nكفي يانفسي عن الوسواس وانكفي \nوابليس لايدخلك و الشك يحلالي\n\nلو اني اعرف صدور الناس وش تخفي \nثلثين عمري بتمه عايش لحالي,False,True,False,False,False,False,True,False,True,False,False,@O_8ee \nكفي يانفسي عن الوسواس وانكفي \nوابليس لايدخلك و الشك يحلالي\n\nلو اني اعرف صدور الناس وش تخفي \nثلثين عمري بتمه عايش لحالي, كفي يانفسي عن الوسواس وانكفي وابليس لايدخلك و الشك يحلالي لو اني اعرف صدور الناس وش تخفي ثلثين عمري بتمه عايش لحالي,"['كفي', 'يانفسي', 'عن', 'الوسواس', 'وانكفي', 'وابليس', 'لايدخلك', 'و', 'الشك', 'يحلالي', 'لو', 'اني', 'اعرف', 'صدور', 'الناس', 'وش', 'تخفي', 'ثلثين', 'عمري', 'بتمه', 'عايش', 'لحالي']","['كفي', 'يانفسي', 'الوسواس', 'وانكفي', 'وابليس', 'لايدخلك', 'الشك', 'يحلالي', 'اني', 'اعرف', 'صدور', 'الناس', 'وش', 'تخفي', 'ثلثين', 'عمري', 'بتمه', 'عايش', 'لحالي']","['كَفّ', 'يانفسي', 'وَسْواس', 'وانكفي', 'إِبْلِيس', 'لايدخلك', 'شِيك', 'يحلالي', 'آن', 'أَعْرَف', 'صُدُور', 'ناس', 'وش', 'تَخَفِّي', 'ثُلْث', 'عُمْر', 'بتمه', 'عائِش', 'حال']","['كف', 'يانفسي', 'وسواس', 'وانكفي', 'إبليس', 'لايدخلك', 'شيك', 'يحلالي', 'آن', 'أعرف', 'صدور', 'ناس', 'وش', 'تخفي', 'ثلث', 'عمر', 'بتمه', 'عائش', 'حال']"
1974,2018-Ar-01757,عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود,False,False,False,False,False,False,True,False,True,False,False,عندي عتاب ودمعتين وملامة وعندي أمل انه اذا غاب بيعود,عندي عتاب ودمعتين وملامه وعندي امل انه اذا غاب بيعود,"['عندي', 'عتاب', 'ودمعتين', 'وملامه', 'وعندي', 'امل', 'انه', 'اذا', 'غاب', 'بيعود']","['عندي', 'عتاب', 'ودمعتين', 'وملامه', 'وعندي', 'امل', 'انه', 'اذا', 'غاب', 'بيعود']","['عِنْد', 'عِتاب', 'دَمْعَة', 'مَلُوم', 'عِنْد', 'أَمَّل', 'آن', 'إِذاً', 'غابَة', 'بيعود']","['عند', 'عتاب', 'دمعة', 'ملوم', 'عند', 'أمل', 'آن', 'إذا', 'غابة', 'بيعود']"
1975,2018-Ar-00156,توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتى وان كان باريسي #مرعبهم,False,False,False,False,False,False,False,True,False,False,False,توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتى وان كان باريسي #مرعبهم,توقع كل الاطراف ضد ميسي ولا تستبعد اي شي حتي وان كان باريسي مرعبهم,"['توقع', 'كل', 'الاطراف', 'ضد', 'ميسي', 'ولا', 'تستبعد', 'اي', 'شي', 'حتي', 'وان', 'كان', 'باريسي', 'مرعبهم']","['توقع', 'الاطراف', 'ضد', 'ميسي', 'تستبعد', 'اي', 'شي', 'حتي', 'وان', 'باريسي', 'مرعبهم']","['تَوَقَّع', 'طَرَف', 'ضِدّ', 'مَيْس', 'ٱِسْتَبْعَد', 'أَيْ', 'شَيّ', 'حَتَّى', 'وَإِن', 'بارِيسِيّ', 'مُرْعِب']","['توقع', 'طرف', 'ضد', 'ميس', 'ٱستبعد', 'أي', 'شي', 'حتى', 'وإن', 'باريسي', 'مرعب']"
1976,2018-Ar-03386,عشت صباح كئيب جدا لدرجة للآن عيوني مصدعه طيب خليها حزينه النهاية بس مو للهدرجة :( #karasevdafinal,False,False,False,False,False,False,False,True,True,False,False,عشت صباح كئيب جدا لدرجة للآن عيوني مصدعه طيب خليها حزينه النهاية بس مو للهدرجة وجه عابس #karasevdafinal,عشت صباح كئيب جدا لدرجه للان عيوني مصدعه طيب خليها حزينه النهايه بس مو للهدرجه وجه عابس,"['عشت', 'صباح', 'كئيب', 'جدا', 'لدرجه', 'للان', 'عيوني', 'مصدعه', 'طيب', 'خليها', 'حزينه', 'النهايه', 'بس', 'مو', 'للهدرجه', 'وجه', 'عابس']","['عشت', 'كئيب', 'جدا', 'لدرجه', 'للان', 'عيوني', 'مصدعه', 'طيب', 'خليها', 'حزينه', 'النهايه', 'مو', 'للهدرجه', 'وجه', 'عابس']","['عَشَّى', 'كَئِيب', 'جَدّ', 'دَرَج', 'آن', 'عَيْن', 'مصدعه', 'طَيِّب', 'خَلِيّ', 'حَزِين', 'نِهايَة', 'مو', 'هَدْرَجَة', 'وَجَّه', 'عابِس']","['عشى', 'كئيب', 'جد', 'درج', 'آن', 'عين', 'مصدعه', 'طيب', 'خلي', 'حزين', 'نهاية', 'مو', 'هدرجة', 'وجه', 'عابس']"
1977,2018-Ar-00371,@Lemo24398079 مش انسان اللى يعمل كدا  مناظر مروعه للاطفال,True,False,True,False,False,False,False,False,True,False,False,@Lemo24398079 مش انسان اللى يعمل كدا مناظر مروعه للاطفال,مش انسان اللي يعمل كدا مناظر مروعه للاطفال,"['مش', 'انسان', 'اللي', 'يعمل', 'كدا', 'مناظر', 'مروعه', 'للاطفال']","['مش', 'انسان', 'اللي', 'يعمل', 'كدا', 'مناظر', 'مروعه', 'للاطفال']","['مَشّ', 'أَنْسَأ', 'لَيّ', 'أَعْمَل', 'كَدّ', 'مَنْظَر', 'مُرَوِّع', 'طِفْل']","['مش', 'أنسأ', 'لي', 'أعمل', 'كد', 'منظر', 'مروع', 'طفل']"
1978,2018-Ar-02339,مبحبش حد يستفزنى بقي هااااااا 😒👊,True,False,False,False,False,False,False,False,False,False,False,مبحبش حد يستفزنى بقي هااااااا ‫وجه غير مستمتع قبضة يد ,مبحبش حد يستفزني بقي هااااااا ‫وجه غير مستمتع قبضه يد,"['مبحبش', 'حد', 'يستفزني', 'بقي', 'هااااااا', 'وجه', 'غير', 'مستمتع', 'قبضه', 'يد']","['مبحبش', 'حد', 'يستفزني', 'بقي', 'هااااااا', 'وجه', 'مستمتع', 'قبضه', 'يد']","['مبحبش', 'حَدّ', 'ٱِسْتَفَزّ', 'بَقّ', 'هااااااا', 'وَجَّه', 'مستمتع', 'قَبَّض', 'يَد']","['مبحبش', 'حد', 'ٱستفز', 'بق', 'هااااااا', 'وجه', 'مستمتع', 'قبض', 'يد']"
1979,2018-Ar-03884,اضطراب الجهاز الهضمي عند الخوف طبيعي عند الكل يحصل الفوبيا هو الهلع من امر ما,False,False,False,True,False,False,False,False,False,False,False,اضطراب الجهاز الهضمي عند الخوف طبيعي عند الكل يحصل الفوبيا هو الهلع من امر ما,اضطراب الجهاز الهضمي عند الخوف طبيعي عند الكل يحصل الفوبيا هو الهلع من امر ما,"['اضطراب', 'الجهاز', 'الهضمي', 'عند', 'الخوف', 'طبيعي', 'عند', 'الكل', 'يحصل', 'الفوبيا', 'هو', 'الهلع', 'من', 'امر', 'ما']","['اضطراب', 'الجهاز', 'الهضمي', 'الخوف', 'طبيعي', 'الكل', 'يحصل', 'الفوبيا', 'الهلع', 'امر']","['ٱِضْطِراب', 'جِهاز', 'هَضْمِيّ', 'خَوْف', 'طَبِيعِيّ', 'كُلّ', 'حَصَل', 'الفوبيا', 'هَلَع', 'آمِر']","['ٱضطراب', 'جهاز', 'هضمي', 'خوف', 'طبيعي', 'كل', 'حصل', 'الفوبيا', 'هلع', 'آمر']"
1980,2018-Ar-00771,بس اللي بقيت بشوفه ده مش غيرة دي غيرة مع شك مع تخوين مع حاجات كده زفت يعني تدمر أي علاقة ف الدنيا,True,True,True,False,False,False,False,True,True,False,False,بس اللي بقيت بشوفه ده مش غيرة دي غيرة مع شك مع تخوين مع حاجات كده زفت يعني تدمر أي علاقة ف الدنيا,بس اللي بقيت بشوفه ده مش غيره دي غيره مع شك مع تخوين مع حاجات كده زفت يعني تدمر اي علاقه ف الدنيا,"['بس', 'اللي', 'بقيت', 'بشوفه', 'ده', 'مش', 'غيره', 'دي', 'غيره', 'مع', 'شك', 'مع', 'تخوين', 'مع', 'حاجات', 'كده', 'زفت', 'يعني', 'تدمر', 'اي', 'علاقه', 'ف', 'الدنيا']","['اللي', 'بقيت', 'بشوفه', 'ده', 'مش', 'غيره', 'دي', 'غيره', 'شك', 'تخوين', 'حاجات', 'كده', 'زفت', 'يعني', 'تدمر', 'اي', 'علاقه', 'الدنيا']","['لَيّ', 'بَقِي', 'شَوْفَة', 'ده', 'مَشّ', 'غَيْر', 'دِي', 'غَيْر', 'شِيك', 'خَوَى', 'حاجَة', 'كَدّ', 'زاف', 'عَنَّى', 'تَدْمُر', 'أَيْ', 'عَلّاق', 'دُنْيا']","['لي', 'بقي', 'شوفة', 'ده', 'مش', 'غير', 'دي', 'غير', 'شيك', 'خوى', 'حاجة', 'كد', 'زاف', 'عنى', 'تدمر', 'أي', 'علاق', 'دنيا']"
1981,2018-Ar-03388,غيظ من فيظ هؤلاء القوم يعيشون حالة انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتى على المستوى الدولي,True,False,False,False,False,False,False,True,False,False,False,غيظ من فيظ هؤلاء القوم يعيشون حالة انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتى على المستوى الدولي,غيظ من فيظ هؤلاء القوم يعيشون حاله انكار فريده من نوعها تصريحاتهم اصبحت مثيره للسخريه حتي علي المستوي الدولي,"['غيظ', 'من', 'فيظ', 'هؤلاء', 'القوم', 'يعيشون', 'حاله', 'انكار', 'فريده', 'من', 'نوعها', 'تصريحاتهم', 'اصبحت', 'مثيره', 'للسخريه', 'حتي', 'علي', 'المستوي', 'الدولي']","['غيظ', 'فيظ', 'القوم', 'يعيشون', 'حاله', 'انكار', 'فريده', 'نوعها', 'تصريحاتهم', 'اصبحت', 'مثيره', 'للسخريه', 'حتي', 'علي', 'المستوي', 'الدولي']","['غَيَّظ', 'فيظ', 'قَوْم', 'عاش', 'حالَة', 'إِنْكار', 'فَرِيد', 'نَوْع', 'تَصْرِيح', 'أَصْبَح', 'مُثِير', 'سُخْرِيّ', 'حَتَّى', 'عَلِيّ', 'مُسْتَوَى', 'دَوْلِيّ']","['غيظ', 'فيظ', 'قوم', 'عاش', 'حالة', 'إنكار', 'فريد', 'نوع', 'تصريح', 'أصبح', 'مثير', 'سخري', 'حتى', 'علي', 'مستوى', 'دولي']"
1982,2018-Ar-03851,يارب ارحمنا من احساس الفقد تعببت خواطرنا,False,False,False,False,False,False,False,False,True,False,False,يارب ارحمنا من احساس الفقد تعببت خواطرنا,يارب ارحمنا من احساس الفقد تعببت خواطرنا,"['يارب', 'ارحمنا', 'من', 'احساس', 'الفقد', 'تعببت', 'خواطرنا']","['يارب', 'ارحمنا', 'احساس', 'الفقد', 'تعببت', 'خواطرنا']","['أَرَب', 'ارحمنا', 'إِحْساس', 'فَقْد', 'تعببت', 'خاطِر']","['أرب', 'ارحمنا', 'إحساس', 'فقد', 'تعببت', 'خاطر']"
1983,2018-Ar-02479,#ترفيه_تغريبي وزير فشل في القيام بعمله في اقل من ثلاثة شهور لاسلوبه و سولكه مع المواطنين يريد ان يغير اخلاقنا و مجتمعنا المحافظ,True,False,True,False,False,False,False,False,False,False,False,#ترفيه_تغريبي وزير فشل في القيام بعمله في اقل من ثلاثة شهور لاسلوبه و سولكه مع المواطنين يريد ان يغير اخلاقنا و مجتمعنا المحافظ,ترفيه تغريبي وزير فشل في القيام بعمله في اقل من ثلاثه شهور لاسلوبه و سولكه مع المواطنين يريد ان يغير اخلاقنا و مجتمعنا المحافظ,"['ترفيه', 'تغريبي', 'وزير', 'فشل', 'في', 'القيام', 'بعمله', 'في', 'اقل', 'من', 'ثلاثه', 'شهور', 'لاسلوبه', 'و', 'سولكه', 'مع', 'المواطنين', 'يريد', 'ان', 'يغير', 'اخلاقنا', 'و', 'مجتمعنا', 'المحافظ']","['ترفيه', 'تغريبي', 'وزير', 'فشل', 'القيام', 'بعمله', 'اقل', 'ثلاثه', 'شهور', 'لاسلوبه', 'سولكه', 'المواطنين', 'يريد', 'ان', 'يغير', 'اخلاقنا', 'مجتمعنا', 'المحافظ']","['تَرِف', 'تَغْرِيب', 'وَزِير', 'فَشِل', 'قِيام', 'عامِل', 'أَقَلّ', 'ثَلاث', 'شَهْر', 'أُسْلُوب', 'سولكه', 'مُواطِن', 'أَراد', 'أَنْ', 'غَيَّر', 'خُلْق', 'مُجْتَمِع', 'مُحافِظ']","['ترف', 'تغريب', 'وزير', 'فشل', 'قيام', 'عامل', 'أقل', 'ثلاث', 'شهر', 'أسلوب', 'سولكه', 'مواطن', 'أراد', 'أن', 'غير', 'خلق', 'مجتمع', 'محافظ']"
1984,2018-Ar-03300,#فرحتي_بنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدى الحياة 😍,False,False,False,False,True,False,False,False,False,False,False,#فرحتي_بنجاحي الحمد الله بشرني بنتيجه فرحة قلبي وشفتني دهرآ الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدى الحياة وجه مبتسم مع عينين على شكل قلب ,فرحتي بنجاحي الحمد الله بشرني بنتيجه فرحه قلبي وشفتني دهرا الم الدراسه لحظه وتنتهي لكن اهمالها وتركها الم يستمر مدي الحياه وجه مبتسم مع عينين علي شكل قلب,"['فرحتي', 'بنجاحي', 'الحمد', 'الله', 'بشرني', 'بنتيجه', 'فرحه', 'قلبي', 'وشفتني', 'دهرا', 'الم', 'الدراسه', 'لحظه', 'وتنتهي', 'لكن', 'اهمالها', 'وتركها', 'الم', 'يستمر', 'مدي', 'الحياه', 'وجه', 'مبتسم', 'مع', 'عينين', 'علي', 'شكل', 'قلب']","['فرحتي', 'بنجاحي', 'الحمد', 'الله', 'بشرني', 'بنتيجه', 'فرحه', 'قلبي', 'وشفتني', 'دهرا', 'الم', 'الدراسه', 'لحظه', 'وتنتهي', 'اهمالها', 'وتركها', 'الم', 'يستمر', 'مدي', 'الحياه', 'وجه', 'مبتسم', 'عينين', 'علي', 'شكل', 'قلب']","['فَرْحَة', 'نَجاح', 'حَمْد', 'اللَّه', 'بَشَر', 'نَتِيجَة', 'فَرِح', 'قَلْب', 'شَفَى', 'دَهْر', 'أَلِم', 'دَرّاس', 'لَحْظَة', 'ٱِنْتَهَى', 'إِهْمال', 'تَرَك', 'أَلِم', 'ٱِسْتَمَرّ', 'مَدّ', 'أَلْحَى', 'وَجَّه', 'مبتسم', 'عَيْن', 'عَلِيّ', 'شَكْل', 'قَلَّب']","['فرحة', 'نجاح', 'حمد', 'الله', 'بشر', 'نتيجة', 'فرح', 'قلب', 'شفى', 'دهر', 'ألم', 'دراس', 'لحظة', 'ٱنتهى', 'إهمال', 'ترك', 'ألم', 'ٱستمر', 'مد', 'ألحى', 'وجه', 'مبتسم', 'عين', 'علي', 'شكل', 'قلب']"
1985,2018-Ar-00607,ايه كمية الانشكاح دا مش فاهمه 😂😂,False,False,False,False,True,False,False,False,False,False,False,ايه كمية الانشكاح دا مش فاهمه وجه بدموع فرح وجه بدموع فرح ,ايه كميه الانشكاح دا مش فاهمه وجه بدموع فرح وجه بدموع فرح,"['ايه', 'كميه', 'الانشكاح', 'دا', 'مش', 'فاهمه', 'وجه', 'بدموع', 'فرح', 'وجه', 'بدموع', 'فرح']","['ايه', 'كميه', 'الانشكاح', 'دا', 'مش', 'فاهمه', 'وجه', 'بدموع', 'فرح', 'وجه', 'بدموع', 'فرح']","['آيَة', 'كَمِّيّ', 'الانشكاح', 'دا', 'مَشّ', 'فاهِم', 'وَجَّه', 'دَمُوع', 'فَرَح', 'وَجَّه', 'دَمُوع', 'فَرَح']","['آية', 'كمي', 'الانشكاح', 'دا', 'مش', 'فاهم', 'وجه', 'دموع', 'فرح', 'وجه', 'دموع', 'فرح']"
1986,2018-Ar-01067,والله الواحد خايف بطريقة محصلتش قبل كدا والله مرعوب جداً مش عارف ليه و مستقبلي كلو تقريباً متوقف على امتحان بكرة والله سواء حليت حلو او وحش,False,False,False,True,False,False,False,False,False,False,False,والله الواحد خايف بطريقة محصلتش قبل كدا والله مرعوب جداً مش عارف ليه و مستقبلي كلو تقريباً متوقف على امتحان بكرة والله سواء حليت حلو او وحش,والله الواحد خايف بطريقه محصلتش قبل كدا والله مرعوب جداً مش عارف ليه و مستقبلي كلو تقريباً متوقف علي امتحان بكره والله سواء حليت حلو او وحش,"['والله', 'الواحد', 'خايف', 'بطريقه', 'محصلتش', 'قبل', 'كدا', 'والله', 'مرعوب', 'جداً', 'مش', 'عارف', 'ليه', 'و', 'مستقبلي', 'كلو', 'تقريباً', 'متوقف', 'علي', 'امتحان', 'بكره', 'والله', 'سواء', 'حليت', 'حلو', 'او', 'وحش']","['والله', 'الواحد', 'خايف', 'بطريقه', 'محصلتش', 'كدا', 'والله', 'مرعوب', 'جداً', 'مش', 'عارف', 'ليه', 'مستقبلي', 'كلو', 'تقريباً', 'متوقف', 'علي', 'امتحان', 'بكره', 'والله', 'سواء', 'حليت', 'حلو', 'او', 'وحش']","['اللَّه', 'واحِد', 'خايف', 'بِطْرِيق', 'محصلتش', 'كَدّ', 'اللَّه', 'مَرْعُوب', 'جَدّ', 'مَشّ', 'عارِف', 'لَيّ', 'مُسْتَقْبَل', 'كلو', 'تَقْرِيب', 'مُتَوَقِّف', 'عَلِيّ', 'ٱِمْتِحان', 'بُكْرَة', 'اللَّه', 'سَواء', 'حَلِي', 'حُلْو', 'أَو', 'وَحْش']","['الله', 'واحد', 'خايف', 'بطريق', 'محصلتش', 'كد', 'الله', 'مرعوب', 'جد', 'مش', 'عارف', 'لي', 'مستقبل', 'كلو', 'تقريب', 'متوقف', 'علي', 'ٱمتحان', 'بكرة', 'الله', 'سواء', 'حلي', 'حلو', 'أو', 'وحش']"
1987,2018-Ar-03167,#ساعه_استجابه يا رب أعزني ووفقني في ديني وعلمي ومالي يا رب أمد لي السعادة والصحة وارزقني زوجة وذرية صالحين بارين ووفرة في المال,False,False,False,False,True,False,True,False,False,False,False,#ساعه_استجابه يا رب أعزني ووفقني في ديني وعلمي ومالي يا رب أمد لي السعادة والصحة وارزقني زوجة وذرية صالحين بارين ووفرة في المال,ساعه استجابه يا رب اعزني ووفقني في ديني وعلمي ومالي يا رب امد لي السعاده والصحه وارزقني زوجه وذريه صالحين بارين ووفره في المال,"['ساعه', 'استجابه', 'يا', 'رب', 'اعزني', 'ووفقني', 'في', 'ديني', 'وعلمي', 'ومالي', 'يا', 'رب', 'امد', 'لي', 'السعاده', 'والصحه', 'وارزقني', 'زوجه', 'وذريه', 'صالحين', 'بارين', 'ووفره', 'في', 'المال']","['ساعه', 'استجابه', 'رب', 'اعزني', 'ووفقني', 'ديني', 'وعلمي', 'ومالي', 'رب', 'امد', 'السعاده', 'والصحه', 'وارزقني', 'زوجه', 'وذريه', 'صالحين', 'بارين', 'ووفره', 'المال']","['ساعَة', 'ٱِسْتَجاب', 'رَبّ', 'أَعَزّ', 'وَفَّق', 'دِين', 'عِلْم', 'مَآل', 'رَبّ', 'أَمَدّ', 'سَعادَة', 'صِحَّة', 'وارزقني', 'زَوْجَة', 'ذَرْي', 'صالِح', 'بارّ', 'وَفْر', 'مَآل']","['ساعة', 'ٱستجاب', 'رب', 'أعز', 'وفق', 'دين', 'علم', 'مآل', 'رب', 'أمد', 'سعادة', 'صحة', 'وارزقني', 'زوجة', 'ذري', 'صالح', 'بار', 'وفر', 'مآل']"
1988,2018-Ar-02058,@Counselkremlin هذا عاشر اعتداء كس خواتهم والله رح نحاربهم يا اما نطالعهم من ارضنا يا اما نموت واحنا عم ندافع عنها,True,False,False,False,False,False,False,False,False,False,False,@Counselkremlin هذا عاشر اعتداء كس خواتهم والله رح نحاربهم يا اما نطالعهم من ارضنا يا اما نموت واحنا عم ندافع عنها,هذا عاشر اعتداء كس خواتهم والله رح نحاربهم يا اما نطالعهم من ارضنا يا اما نموت واحنا عم ندافع عنها,"['هذا', 'عاشر', 'اعتداء', 'كس', 'خواتهم', 'والله', 'رح', 'نحاربهم', 'يا', 'اما', 'نطالعهم', 'من', 'ارضنا', 'يا', 'اما', 'نموت', 'واحنا', 'عم', 'ندافع', 'عنها']","['اعتداء', 'كس', 'خواتهم', 'والله', 'رح', 'نحاربهم', 'اما', 'نطالعهم', 'ارضنا', 'اما', 'نموت', 'واحنا', 'عم', 'ندافع', 'عنها']","['ٱِعْتِداء', 'كس', 'خواتهم', 'اللَّه', 'رح', 'حارَب', 'أُمّ', 'طالَع', 'أَرَّض', 'أُمّ', 'نَما', 'أَحّ', 'عَمّ', 'دافَع', 'عَن']","['ٱعتداء', 'كس', 'خواتهم', 'الله', 'رح', 'حارب', 'أم', 'طالع', 'أرض', 'أم', 'نما', 'أح', 'عم', 'دافع', 'عن']"
